********LEGEND FOR FIELD NAMES LOCATED AT BOTTOM OF FILE************
Station_Code,isSWMP,m/d/y hh:mm,See Legend,See Legend,See Legend, C,Flag Code See Legend,mS/cm,Flag Code See Legend,psu,Flag Code See Legend,%,Flag Code See Legend,mg/L,Flag Code See Legend,m,Flag Code,m,Flag Code See Legend,m,Flag Code See Legend,m,Flag Code See Legend,Units,Flag Code See Legend,FNU/NTU,Flag Code See Legend
"Station_Code","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_pct","F_DO_pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb",
tjrbrwq,P,06/11/2022 06:00,1,1,,19.4,<0> ,51.08,<0> ,33.6,<0> ,84.9,<1> [SPC] (CMD),6.4,<1> [SPC] (CMD),,<-1> ,,,1.03,<0> ,1.04,<3> ,8.1,<0> ,2,<0> ,
tjrbrwq,P,06/11/2022 06:15,1,1,,19.5,<0> ,51.09,<0> ,33.6,<0> ,85.9,<1> [SPC] (CMD),6.5,<1> [SPC] (CMD),,<-1> ,,,1.08,<0> ,1.09,<3> ,8.1,<0> ,2,<0> ,
tjrbrwq,P,06/11/2022 06:30,1,1,,19.4,<0> ,51.10,<0> ,33.6,<0> ,86.9,<1> [SPC] (CMD),6.6,<1> [SPC] (CMD),,<-1> ,,,1.12,<0> ,1.13,<3> ,8.1,<0> ,2,<0> ,
tjrbrwq,P,06/11/2022 06:45,1,1,,19.4,<0> ,51.09,<0> ,33.6,<0> ,84.7,<1> [SPC] (CMD),6.4,<1> [SPC] (CMD),,<-1> ,,,1.14,<0> ,1.15,<3> ,8.1,<0> ,2,<0> ,
tjrbrwq,P,06/11/2022 07:00,1,1,,19.4,<0> ,51.09,<0> ,33.6,<0> ,84.2,<1> [SPC] (CMD),6.4,<1> [SPC] (CMD),,<-1> ,,,1.17,<0> ,1.18,<3> ,8.1,<0> ,2,<0> ,
tjrbrwq,P,06/11/2022 07:15,1,1,,19.4,<0> ,51.10,<0> ,33.6,<0> ,83.1,<1> [SPC] (CMD),6.3,<1> [SPC] (CMD),,<-1> ,,,1.19,<0> ,1.20,<3> ,8.0,<0> ,2,<0> ,
tjrbrwq,P,06/11/2022 07:30,1,1,,19.4,<0> ,51.09,<0> ,33.6,<0> ,70.1,<1> [SPC] (CMD),5.3,<1> [SPC] (CMD),,<-1> ,,,1.18,<0> ,1.19,<3> ,8.0,<0> ,2,<0> ,
tjrbrwq,P,06/11/2022 07:45,1,1,,19.4,<0> ,51.10,<0> ,33.6,<0> ,58.2,<1> [SPC] (CMD),4.4,<1> [SPC] (CMD),,<-1> ,,,1.16,<0> ,1.16,<3> ,7.9,<0> ,2,<0> ,
tjrbrwq,P,06/11/2022 08:00,1,1,,19.5,<0> ,51.09,<0> ,33.6,<0> ,68.6,<1> [SPC] (CMD),5.2,<1> [SPC] (CMD),,<-1> ,,,1.15,<0> ,1.15,<3> ,8.0,<0> ,2,<0> ,
tjrbrwq,P,06/11/2022 08:15,1,1,,19.6,<0> ,51.08,<0> ,33.6,<0> ,60.2,<1> [SPC] (CMD),4.5,<1> [SPC] (CMD),,<-1> ,,,1.12,<0> ,1.12,<3> ,7.9,<0> ,2,<0> ,
tjrbrwq,P,06/11/2022 08:30,1,1,,19.7,<0> ,51.09,<0> ,33.6,<0> ,59.7,<1> [SPC] (CMD),4.5,<1> [SPC] (CMD),,<-1> ,,,1.10,<0> ,1.10,<3> ,7.9,<0> ,2,<0> ,
tjrbrwq,P,06/11/2022 08:45,1,1,,19.8,<0> ,51.08,<0> ,33.6,<0> ,67.5,<1> [SPC] (CMD),5.1,<1> [SPC] (CMD),,<-1> ,,,1.08,<0> ,1.08,<3> ,8.0,<0> ,2,<0> ,
tjrbrwq,P,06/11/2022 09:00,1,1,,19.9,<0> ,51.08,<0> ,33.6,<0> ,63.6,<1> [SPC] (CMD),4.8,<1> [SPC] (CMD),,<-1> ,,,1.04,<0> ,1.04,<3> ,8.0,<0> ,2,<0> ,
tjrbrwq,P,06/11/2022 09:15,1,1,,20.0,<0> ,51.07,<0> ,33.6,<0> ,60.8,<1> [SPC] (CMD),4.5,<1> [SPC] (CMD),,<-1> ,,,1.01,<0> ,1.01,<3> ,7.9,<0> ,2,<0> ,
tjrbrwq,P,06/11/2022 09:30,1,1,,20.1,<0> ,51.05,<0> ,33.6,<0> ,59.8,<1> [SPC] (CMD),4.5,<1> [SPC] (CMD),,<-1> ,,,0.98,<0> ,0.98,<3> ,7.9,<0> ,3,<0> ,
tjrbrwq,P,06/11/2022 09:45,1,1,,20.2,<0> ,51.01,<0> ,33.6,<0> ,57.5,<1> [SPC] (CMD),4.3,<1> [SPC] (CMD),,<-1> ,,,0.95,<0> ,0.95,<3> ,7.9,<0> ,2,<0> ,
tjrbrwq,P,06/11/2022 10:00,1,1,,20.4,<0> ,50.97,<0> ,33.5,<0> ,54.2,<1> [SPC] (CMD),4.0,<1> [SPC] (CMD),,<-1> ,,,0.93,<0> ,0.93,<3> ,7.9,<0> ,2,<0> ,
tjrbrwq,P,06/11/2022 10:15,1,1,,20.6,<0> ,50.92,<0> ,33.5,<0> ,53.9,<1> [SPC] (CMD),4.0,<1> [SPC] (CMD),,<-1> ,,,0.90,<0> ,0.90,<3> ,7.9,<0> ,2,<0> ,
tjrbrwq,P,06/11/2022 10:30,1,1,,20.8,<0> ,50.84,<0> ,33.4,<0> ,50.4,<1> [SPC] (CMD),3.7,<1> [SPC] (CMD),,<-1> ,,,0.87,<0> ,0.87,<3> ,7.9,<0> ,3,<0> ,
tjrbrwq,P,06/11/2022 10:45,1,1,,21.0,<0> ,50.73,<0> ,33.3,<0> ,41.3,<1> [SPC] (CMD),3.0,<1> [SPC] (CMD),,<-1> ,,,0.84,<0> ,0.84,<3> ,7.8,<0> ,3,<0> ,
tjrbrwq,P,06/11/2022 11:00,1,1,,21.1,<0> ,50.65,<0> ,33.3,<0> ,38.3,<1> [SPC] (CMD),2.8,<1> [SPC] (CMD),,<-1> ,,,0.81,<0> ,0.81,<3> ,7.8,<0> ,3,<0> ,
tjrbrwq,P,06/11/2022 11:15,1,1,,21.4,<0> ,50.58,<0> ,33.2,<0> ,39.1,<1> [SPC] (CMD),2.9,<1> [SPC] (CMD),,<-1> ,,,0.79,<0> ,0.79,<3> ,7.7,<0> ,3,<0> ,
tjrbrwq,P,06/11/2022 11:30,1,1,,21.5,<0> ,50.57,<0> ,33.2,<0> ,31.6,<1> [SPC] (CMD),2.3,<1> [SPC] (CMD),,<-1> ,,,0.77,<0> ,0.76,<3> ,7.7,<0> ,4,<0> ,
tjrbrwq,P,06/11/2022 11:45,1,1,,21.7,<0> ,50.60,<0> ,33.2,<0> ,26.4,<1> [SPC] (CMD),1.9,<1> [SPC] (CMD),,<-1> ,,,0.75,<0> ,0.74,<3> ,7.7,<0> ,3,<0> ,
tjrbrwq,P,06/11/2022 12:00,1,1,,22.0,<0> ,50.72,<0> ,33.3,<0> ,32.3,<1> [SPC] (CMD),2.3,<1> [SPC] (CMD),,<-1> ,,,0.72,<0> ,0.71,<3> ,7.6,<0> ,3,<0> ,
tjrbrwq,P,06/11/2022 12:15,1,1,,22.2,<0> ,50.86,<0> ,33.4,<0> ,28.4,<1> [SPC] (CMD),2.0,<1> [SPC] (CMD),,<-1> ,,,0.70,<0> ,0.69,<3> ,7.6,<0> ,3,<0> ,
tjrbrwq,P,06/11/2022 12:30,1,1,,22.3,<0> ,50.98,<0> ,33.5,<0> ,26.0,<1> [SPC] (CMD),1.9,<1> [SPC] (CMD),,<-1> ,,,0.69,<0> ,0.69,<3> ,7.6,<0> ,4,<0> ,
tjrbrwq,P,06/11/2022 12:45,1,1,,22.4,<0> ,51.08,<0> ,33.6,<0> ,20.6,<1> [SPC] (CMD),1.5,<1> [SPC] (CMD),,<-1> ,,,0.67,<0> ,0.67,<3> ,7.6,<0> ,4,<0> ,
tjrbrwq,P,06/11/2022 13:00,1,1,,22.5,<0> ,51.17,<0> ,33.7,<0> ,21.2,<1> [SPC] (CMD),1.5,<1> [SPC] (CMD),,<-1> ,,,0.66,<0> ,0.66,<3> ,7.6,<0> ,3,<0> ,
tjrbrwq,P,06/11/2022 13:15,1,1,,22.6,<0> ,51.26,<0> ,33.7,<0> ,20.8,<1> [SPC] (CMD),1.5,<1> [SPC] (CMD),,<-1> ,,,0.66,<0> ,0.66,<3> ,7.5,<0> ,4,<0> ,
tjrbrwq,P,06/11/2022 13:30,1,1,,22.7,<0> ,51.25,<0> ,33.7,<0> ,16.0,<1> [SPC] (CMD),1.1,<1> [SPC] (CMD),,<-1> ,,,0.67,<0> ,0.67,<3> ,7.5,<0> ,3,<0> ,
tjrbrwq,P,06/11/2022 13:45,1,1,,22.8,<0> ,51.14,<0> ,33.6,<0> ,30.3,<1> [SPC] (CMD),2.2,<1> [SPC] (CMD),,<-1> ,,,0.70,<0> ,0.70,<3> ,7.6,<0> ,4,<0> ,
tjrbrwq,P,06/11/2022 14:00,1,1,,22.9,<0> ,51.01,<0> ,33.5,<0> ,33.3,<1> [SPC] (CMD),2.4,<1> [SPC] (CMD),,<-1> ,,,0.72,<0> ,0.72,<3> ,7.6,<0> ,4,<0> ,
tjrbrwq,P,06/11/2022 14:15,1,1,,23.4,<0> ,49.11,<0> ,32.1,<0> ,91.9,<1> [SPC] (CMD),6.5,<1> [SPC] (CMD),,<-1> ,,,0.76,<0> ,0.76,<3> ,8.1,<0> ,5,<0> ,
tjrbrwq,P,06/11/2022 14:30,1,1,,23.4,<0> ,49.62,<0> ,32.5,<0> ,96.1,<1> [SPC] (CMD),6.8,<1> [SPC] (CMD),,<-1> ,,,0.81,<0> ,0.81,<3> ,8.1,<0> ,5,<0> ,
tjrbrwq,P,06/11/2022 14:45,1,1,,21.2,<0> ,50.94,<0> ,33.5,<0> ,88.2,<1> [SPC] (CMD),6.4,<1> [SPC] (CMD),,<-1> ,,,0.87,<0> ,0.87,<3> ,8.1,<0> ,4,<0> ,
tjrbrwq,P,06/11/2022 15:00,1,1,,20.7,<0> ,51.08,<0> ,33.6,<0> ,90.4,<1> [SPC] (CMD),6.7,<1> [SPC] (CMD),,<-1> ,,,0.92,<0> ,0.93,<3> ,8.1,<0> ,3,<0> ,
tjrbrwq,P,06/11/2022 15:15,1,1,,20.6,<0> ,51.11,<0> ,33.6,<0> ,91.7,<1> [SPC] (CMD),6.8,<1> [SPC] (CMD),,<-1> ,,,0.99,<0> ,1.00,<3> ,8.1,<0> ,3,<0> ,
tjrbrwq,P,06/11/2022 15:30,1,1,,20.6,<0> ,51.12,<0> ,33.6,<0> ,92.2,<1> [SPC] (CMD),6.8,<1> [SPC] (CMD),,<-1> ,,,1.05,<0> ,1.06,<3> ,8.1,<0> ,3,<0> ,
tjrbrwq,P,06/11/2022 15:45,1,1,,20.5,<0> ,51.12,<0> ,33.6,<0> ,93.2,<1> [SPC] (CMD),6.9,<1> [SPC] (CMD),,<-1> ,,,1.13,<0> ,1.14,<3> ,8.1,<0> ,4,<0> ,
tjrbrwq,P,06/11/2022 16:00,1,1,,20.5,<0> ,51.13,<0> ,33.6,<0> ,93.9,<1> [SPC] (CMD),6.9,<1> [SPC] (CMD),,<-1> ,,,1.20,<0> ,1.21,<3> ,8.1,<0> ,7,<0> ,
tjrbrwq,P,06/11/2022 16:15,1,1,,20.6,<0> ,51.17,<0> ,33.7,<0> ,94.8,<1> [SPC] (CMD),7.0,<1> [SPC] (CMD),,<-1> ,,,1.29,<0> ,1.30,<3> ,8.1,<0> ,4,<0> ,
tjrbrwq,P,06/11/2022 16:30,1,1,,20.5,<0> ,51.13,<0> ,33.6,<0> ,94.9,<1> [SPC] (CMD),7.0,<1> [SPC] (CMD),,<-1> ,,,1.38,<0> ,1.39,<3> ,8.1,<0> ,2,<0> ,
tjrbrwq,P,06/11/2022 16:45,1,1,,20.4,<0> ,51.12,<0> ,33.6,<0> ,96.7,<1> [SPC] (CMD),7.2,<1> [SPC] (CMD),,<-1> ,,,1.46,<0> ,1.47,<3> ,8.1,<0> ,2,<0> ,
tjrbrwq,P,06/11/2022 17:00,1,1,,20.3,<0> ,51.13,<0> ,33.6,<0> ,96.7,<1> [SPC] (CMD),7.2,<1> [SPC] (CMD),,<-1> ,,,1.52,<0> ,1.54,<3> ,8.1,<0> ,2,<0> ,
tjrbrwq,P,06/11/2022 17:15,1,1,,20.3,<0> ,51.12,<0> ,33.6,<0> ,96.2,<1> [SPC] (CMD),7.1,<1> [SPC] (CMD),,<-1> ,,,1.59,<0> ,1.61,<3> ,8.1,<0> ,2,<0> ,
tjrbrwq,P,06/11/2022 17:30,1,1,,20.1,<0> ,51.12,<0> ,33.6,<0> ,97.4,<1> [SPC] (CMD),7.3,<1> [SPC] (CMD),,<-1> ,,,1.64,<0> ,1.66,<3> ,8.1,<0> ,3,<0> ,
tjrbrwq,P,06/11/2022 17:45,1,1,,20.1,<0> ,51.12,<0> ,33.6,<0> ,97.6,<1> [SPC] (CMD),7.3,<1> [SPC] (CMD),,<-1> ,,,1.69,<0> ,1.71,<3> ,8.1,<0> ,3,<0> ,
tjrbrwq,P,06/11/2022 18:00,1,1,,20.1,<0> ,51.12,<0> ,33.6,<0> ,99.4,<1> [SPC] (CMD),7.4,<1> [SPC] (CMD),,<-1> ,,,1.72,<0> ,1.74,<3> ,8.1,<0> ,3,<0> ,
tjrbrwq,P,06/11/2022 18:15,1,1,,20.1,<0> ,51.10,<0> ,33.6,<0> ,99.2,<1> [SPC] (CMD),7.4,<1> [SPC] (CMD),,<-1> ,,,1.76,<0> ,1.78,<3> ,8.1,<0> ,8,<0> ,
tjrbrwq,P,06/11/2022 18:30,1,1,,20.1,<0> ,51.13,<0> ,33.6,<0> ,100.4,<1> [SPC] (CMD),7.5,<1> [SPC] (CMD),,<-1> ,,,1.78,<0> ,1.80,<3> ,8.1,<0> ,4,<0> ,
tjrbrwq,P,06/11/2022 18:45,1,1,,20.1,<0> ,51.14,<0> ,33.6,<0> ,98.5,<1> [SPC] (CMD),7.3,<1> [SPC] (CMD),,<-1> ,,,1.80,<0> ,1.82,<3> ,8.1,<0> ,3,<0> ,
tjrbrwq,P,06/11/2022 19:00,1,1,,20.1,<0> ,51.13,<0> ,33.6,<0> ,99.4,<1> [SPC] (CMD),7.4,<1> [SPC] (CMD),,<-1> ,,,1.80,<0> ,1.82,<3> ,8.1,<0> ,2,<0> ,
tjrbrwq,P,06/11/2022 19:15,1,1,,20.1,<0> ,51.14,<0> ,33.7,<0> ,98.9,<1> [SPC] (CMD),7.4,<1> [SPC] (CMD),,<-1> ,,,1.81,<0> ,1.83,<3> ,8.1,<0> ,1,<0> ,
tjrbrwq,P,06/11/2022 19:30,1,1,,20.0,<0> ,51.13,<0> ,33.6,<0> ,98.9,<1> [SPC] (CMD),7.4,<1> [SPC] (CMD),,<-1> ,,,1.79,<0> ,1.81,<3> ,8.1,<0> ,1,<0> ,
tjrbrwq,P,06/11/2022 19:45,1,1,,20.0,<0> ,51.13,<0> ,33.6,<0> ,96.6,<1> [SPC] (CMD),7.2,<1> [SPC] (CMD),,<-1> ,,,1.77,<0> ,1.79,<3> ,8.1,<0> ,1,<0> ,
tjrbrwq,P,06/11/2022 20:00,1,1,,20.0,<0> ,51.14,<0> ,33.6,<0> ,90.4,<1> [SPC] (CMD),6.7,<1> [SPC] (CMD),,<-1> ,,,1.75,<0> ,1.77,<3> ,8.1,<0> ,1,<0> ,
tjrbrwq,P,06/11/2022 20:15,1,1,,20.0,<0> ,51.14,<0> ,33.6,<0> ,95.4,<1> [SPC] (CMD),7.1,<1> [SPC] (CMD),,<-1> ,,,1.73,<0> ,1.75,<3> ,8.1,<0> ,2,<0> ,
tjrbrwq,P,06/11/2022 20:30,1,1,,20.0,<0> ,51.14,<0> ,33.6,<0> ,92.2,<1> [SPC] (CMD),6.9,<1> [SPC] (CMD),,<-1> ,,,1.69,<0> ,1.71,<3> ,8.1,<0> ,2,<0> ,
tjrbrwq,P,06/11/2022 20:45,1,1,,20.0,<0> ,51.15,<0> ,33.7,<0> ,89.3,<1> [SPC] (CMD),6.7,<1> [SPC] (CMD),,<-1> ,,,1.66,<0> ,1.67,<3> ,8.1,<0> ,4,<0> ,
tjrbrwq,P,06/11/2022 21:00,1,1,,20.0,<0> ,51.16,<0> ,33.7,<0> ,85.4,<1> [SPC] (CMD),6.4,<1> [SPC] (CMD),,<-1> ,,,1.63,<0> ,1.64,<3> ,8.1,<0> ,2,<0> ,
tjrbrwq,P,06/11/2022 21:15,1,1,,19.9,<0> ,51.19,<0> ,33.7,<0> ,81.0,<1> [SPC] (CMD),6.1,<1> [SPC] (CMD),,<-1> ,,,1.59,<0> ,1.60,<3> ,8.1,<0> ,2,<0> ,
tjrbrwq,P,06/11/2022 21:30,1,1,,19.9,<0> ,51.21,<0> ,33.7,<0> ,75.8,<1> [SPC] (CMD),5.7,<1> [SPC] (CMD),,<-1> ,,,1.55,<0> ,1.56,<3> ,8.0,<0> ,3,<0> ,
tjrbrwq,P,06/11/2022 21:45,1,1,,19.8,<0> ,51.26,<0> ,33.7,<0> ,69.6,<1> [SPC] (CMD),5.2,<1> [SPC] (CMD),,<-1> ,,,1.51,<0> ,1.52,<3> ,8.0,<0> ,3,<0> ,
tjrbrwq,P,06/11/2022 22:00,1,1,,19.8,<0> ,51.31,<0> ,33.8,<0> ,62.3,<1> [SPC] (CMD),4.7,<1> [SPC] (CMD),,<-1> ,,,1.46,<0> ,1.47,<3> ,7.9,<0> ,2,<0> ,
tjrbrwq,P,06/11/2022 22:15,1,1,,19.8,<0> ,51.39,<0> ,33.8,<0> ,55.3,<1> [SPC] (CMD),4.1,<1> [SPC] (CMD),,<-1> ,,,1.42,<0> ,1.43,<3> ,7.8,<0> ,2,<0> ,
tjrbrwq,P,06/11/2022 22:30,1,1,,19.8,<0> ,51.45,<0> ,33.9,<0> ,49.1,<1> [SPC] (CMD),3.7,<1> [SPC] (CMD),,<-1> ,,,1.38,<0> ,1.39,<3> ,7.8,<0> ,2,<0> ,
tjrbrwq,P,06/11/2022 22:45,1,1,,19.9,<0> ,51.51,<0> ,33.9,<0> ,43.3,<1> [SPC] (CMD),3.2,<1> [SPC] (CMD),,<-1> ,,,1.34,<0> ,1.35,<3> ,7.7,<0> ,2,<0> ,
tjrbrwq,P,06/11/2022 23:00,1,1,,20.0,<0> ,51.58,<0> ,34.0,<0> ,38.1,<1> [SPC] (CMD),2.8,<1> [SPC] (CMD),,<-1> ,,,1.29,<0> ,1.30,<3> ,7.6,<0> ,2,<0> ,
tjrbrwq,P,06/11/2022 23:15,1,1,,20.0,<0> ,51.62,<0> ,34.0,<0> ,32.5,<1> [SPC] (CMD),2.4,<1> [SPC] (CMD),,<-1> ,,,1.25,<0> ,1.26,<3> ,7.5,<0> ,2,<0> ,
tjrbrwq,P,06/11/2022 23:30,1,1,,20.1,<0> ,51.66,<0> ,34.0,<0> ,27.3,<1> [SPC] (CMD),2.0,<1> [SPC] (CMD),,<-1> ,,,1.20,<0> ,1.22,<3> ,7.5,<0> ,2,<0> ,
tjrbrwq,P,06/11/2022 23:45,1,1,,20.2,<0> ,51.71,<0> ,34.1,<0> ,23.8,<1> [SPC] (CMD),1.8,<1> [SPC] (CMD),,<-1> ,,,1.15,<0> ,1.17,<3> ,7.4,<0> ,2,<0> ,
tjrbrwq,P,06/12/2022 00:00,1,1,,20.3,<0> ,51.76,<0> ,34.1,<0> ,19.0,<1> [SPC] (CMD),1.4,<1> [SPC] (CMD),,<-1> ,,,1.10,<0> ,1.12,<3> ,7.4,<0> ,2,<0> ,
tjrbrwq,P,06/12/2022 00:15,1,1,,20.3,<0> ,51.81,<0> ,34.1,<0> ,14.6,<1> [SPC] (CMD),1.1,<1> [SPC] (CMD),,<-1> ,,,1.06,<0> ,1.08,<3> ,7.3,<0> ,2,<0> ,
tjrbrwq,P,06/12/2022 00:30,1,1,,20.4,<0> ,51.82,<0> ,34.2,<0> ,7.0,<1> [SPC] (CMD),0.5,<1> [SPC] (CMD),,<-1> ,,,1.01,<0> ,1.03,<3> ,7.3,<0> ,2,<0> ,
tjrbrwq,P,06/12/2022 00:45,1,1,,20.4,<0> ,51.90,<0> ,34.2,<0> ,4.0,<1> [SPC] (CMD),0.3,<1> [SPC] (CMD),,<-1> ,,,0.96,<0> ,0.98,<3> ,7.2,<0> ,2,<0> ,
tjrbrwq,P,06/12/2022 01:00,1,1,,20.5,<0> ,51.93,<0> ,34.2,<0> ,1.8,<1> [SPC] (CMD),0.1,<1> [SPC] (CMD),,<-1> ,,,0.92,<0> ,0.94,<3> ,7.2,<0> ,2,<0> ,
tjrbrwq,P,06/12/2022 01:15,1,1,,20.5,<0> ,51.98,<0> ,34.3,<0> ,1.4,<1> [SPC] (CMD),0.1,<1> [SPC] (CMD),,<-1> ,,,0.88,<0> ,0.91,<3> ,7.2,<0> ,2,<0> ,
tjrbrwq,P,06/12/2022 01:30,1,1,,20.5,<0> ,52.02,<0> ,34.3,<0> ,1.3,<1> [SPC] (CMD),0.1,<1> [SPC] (CMD),,<-1> ,,,0.84,<0> ,0.87,<3> ,7.2,<0> ,2,<0> ,
tjrbrwq,P,06/12/2022 01:45,1,1,,20.5,<0> ,52.06,<0> ,34.3,<0> ,1.3,<1> [SPC] (CMD),0.1,<1> [SPC] (CMD),,<-1> ,,,0.81,<0> ,0.84,<3> ,7.2,<0> ,2,<0> ,
tjrbrwq,P,06/12/2022 02:00,1,1,,20.6,<0> ,52.09,<0> ,34.3,<0> ,1.3,<1> [SPC] (CMD),0.1,<1> [SPC] (CMD),,<-1> ,,,0.78,<0> ,0.81,<3> ,7.2,<0> ,2,<0> ,
tjrbrwq,P,06/12/2022 02:15,1,1,,20.6,<0> ,52.14,<0> ,34.4,<0> ,1.3,<1> [SPC] (CMD),0.1,<1> [SPC] (CMD),,<-1> ,,,0.75,<0> ,0.78,<3> ,7.2,<0> ,2,<0> ,
tjrbrwq,P,06/12/2022 02:30,1,1,,20.6,<0> ,52.18,<0> ,34.4,<0> ,1.3,<1> [SPC] (CMD),0.1,<1> [SPC] (CMD),,<-1> ,,,0.72,<0> ,0.75,<3> ,7.2,<0> ,2,<0> ,
tjrbrwq,P,06/12/2022 02:45,1,1,,20.6,<0> ,52.22,<0> ,34.4,<0> ,1.3,<1> [SPC] (CMD),0.1,<1> [SPC] (CMD),,<-1> ,,,0.70,<0> ,0.73,<3> ,7.2,<0> ,2,<0> ,
tjrbrwq,P,06/12/2022 03:00,1,1,,20.6,<0> ,52.26,<0> ,34.5,<0> ,1.3,<1> [SPC] (CMD),0.1,<1> [SPC] (CMD),,<-1> ,,,0.67,<0> ,0.70,<3> ,7.1,<0> ,2,<0> ,
tjrbrwq,P,06/12/2022 03:15,1,1,,20.6,<0> ,52.30,<0> ,34.5,<0> ,1.3,<1> [SPC] (CMD),0.1,<1> [SPC] (CMD),,<-1> ,,,0.65,<0> ,0.68,<3> ,7.1,<0> ,2,<0> ,
tjrbrwq,P,06/12/2022 03:30,1,1,,20.6,<0> ,52.35,<0> ,34.5,<0> ,1.3,<1> [SPC] (CMD),0.1,<1> [SPC] (CMD),,<-1> ,,,0.63,<0> ,0.66,<3> ,7.1,<0> ,2,<0> ,
tjrbrwq,P,06/12/2022 03:45,1,1,,20.6,<0> ,52.40,<0> ,34.6,<0> ,1.3,<1> [SPC] (CMD),0.1,<1> [SPC] (CMD),,<-1> ,,,0.61,<0> ,0.64,<3> ,7.1,<0> ,4,<0> ,
tjrbrwq,P,06/12/2022 04:00,1,1,,20.6,<0> ,52.42,<0> ,34.6,<0> ,1.3,<1> [SPC] (CMD),0.1,<1> [SPC] (CMD),,<-1> ,,,0.60,<0> ,0.63,<3> ,7.1,<0> ,3,<0> ,
tjrbrwq,P,06/12/2022 04:15,1,1,,20.6,<0> ,52.45,<0> ,34.6,<0> ,1.3,<1> [SPC] (CMD),0.1,<1> [SPC] (CMD),,<-1> ,,,0.59,<0> ,0.62,<3> ,7.1,<0> ,3,<0> ,
tjrbrwq,P,06/12/2022 04:30,1,1,,20.6,<0> ,52.48,<0> ,34.6,<0> ,1.2,<1> [SPC] (CMD),0.1,<1> [SPC] (CMD),,<-1> ,,,0.59,<0> ,0.62,<3> ,7.1,<0> ,3,<0> ,
tjrbrwq,P,06/12/2022 04:45,1,1,,20.6,<0> ,52.48,<0> ,34.6,<0> ,1.2,<1> [SPC] (CMD),0.1,<1> [SPC] (CMD),,<-1> ,,,0.61,<0> ,0.64,<3> ,7.1,<0> ,3,<0> ,
tjrbrwq,P,06/12/2022 05:00,1,1,,20.5,<0> ,52.44,<0> ,34.6,<0> ,1.2,<1> [SPC] (CMD),0.1,<1> [SPC] (CMD),,<-1> ,,,0.65,<0> ,0.68,<3> ,7.1,<0> ,4,<0> ,
tjrbrwq,P,06/12/2022 05:15,1,1,,20.6,<0> ,50.55,<0> ,33.2,<0> ,1.5,<1> [SPC] (CMD),0.1,<1> [SPC] (CMD),,<-1> ,,,0.69,<0> ,0.72,<3> ,7.3,<0> ,4,<0> ,
tjrbrwq,P,06/12/2022 05:30,1,1,,20.8,<0> ,49.30,<0> ,32.3,<0> ,10.5,<1> [SPC] (CMD),0.8,<1> [SPC] (CMD),,<-1> ,,,0.73,<0> ,0.76,<3> ,7.6,<0> ,5,<0> ,
tjrbrwq,P,06/12/2022 05:45,1,1,,19.9,<0> ,50.72,<0> ,33.3,<0> ,63.7,<1> [SPC] (CMD),4.8,<1> [SPC] (CMD),,<-1> ,,,0.78,<0> ,0.81,<3> ,7.9,<0> ,2,<0> ,
tjrbrwq,P,06/12/2022 06:00,1,1,,19.5,<0> ,51.09,<0> ,33.6,<0> ,85.1,<1> [SPC] (CMD),6.4,<1> [SPC] (CMD),,<-1> ,,,0.85,<0> ,0.88,<3> ,8.1,<0> ,2,<0> ,
tjrbrwq,P,06/12/2022 06:15,1,1,,19.5,<0> ,51.11,<0> ,33.6,<0> ,87.4,<1> [SPC] (CMD),6.6,<1> [SPC] (CMD),,<-1> ,,,0.91,<0> ,0.93,<3> ,8.1,<0> ,2,<0> ,
tjrbrwq,P,06/12/2022 06:30,1,1,,19.4,<0> ,51.11,<0> ,33.6,<0> ,89.7,<1> [SPC] (CMD),6.8,<1> [SPC] (CMD),,<-1> ,,,0.96,<0> ,0.98,<3> ,8.1,<0> ,2,<0> ,
tjrbrwq,P,06/12/2022 06:45,1,1,,19.3,<0> ,51.10,<0> ,33.6,<0> ,90.3,<1> [SPC] (CMD),6.8,<1> [SPC] (CMD),,<-1> ,,,1.02,<0> ,1.04,<3> ,8.1,<0> ,2,<0> ,
tjrbrwq,P,06/12/2022 07:00,1,1,,19.4,<0> ,51.12,<0> ,33.6,<0> ,90.3,<1> [SPC] (CMD),6.8,<1> [SPC] (CMD),,<-1> ,,,1.09,<0> ,1.11,<3> ,8.1,<0> ,2,<0> ,
tjrbrwq,P,06/12/2022 07:15,1,1,,19.4,<0> ,51.12,<0> ,33.6,<0> ,89.6,<1> [SPC] (CMD),6.8,<1> [SPC] (CMD),,<-1> ,,,1.13,<0> ,1.15,<3> ,8.1,<0> ,2,<0> ,
tjrbrwq,P,06/12/2022 07:30,1,1,,19.4,<0> ,51.12,<0> ,33.6,<0> ,90.0,<1> [SPC] (CMD),6.8,<1> [SPC] (CMD),,<-1> ,,,1.16,<0> ,1.18,<3> ,8.1,<0> ,2,<0> ,
